City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
260,Redlands,34.0556,-117.1825,68.22,19,85,3.38,US,2022-01-29 00:56:53,overcast clouds
261,Naze,28.3667,129.4833,55.8,80,100,10.38,JP,2022-01-29 01:00:24,light rain
262,Hamadan,34.7992,48.5146,21.51,60,100,3.06,IR,2022-01-29 01:00:25,overcast clouds
263,Shimoda,34.6667,138.95,46.51,53,86,1.88,JP,2022-01-29 01:00:25,overcast clouds
264,Glubczyce,50.2009,17.8286,30.65,74,100,11.36,PL,2022-01-29 00:59:29,overcast clouds
265,Fairbanks,64.8378,-147.7164,-6.07,93,100,3.94,US,2022-01-29 00:57:07,overcast clouds
266,Kholmogory,64.2229,41.656,14.11,98,94,3.62,RU,2022-01-29 01:00:25,light snow
267,Pisco,-13.7,-76.2167,68.02,84,56,2.71,PE,2022-01-29 01:00:26,broken clouds
268,Katsuura,35.1333,140.3,46.18,74,100,9.26,JP,2022-01-29 00:59:16,overcast clouds
269,Aquidauana,-20.4711,-55.7872,74.37,94,100,3.62,BR,2022-01-29 01:00:26,overcast clouds
270,Padang,-0.9492,100.3543,77.05,79,93,2.46,ID,2022-01-29 01:00:26,overcast clouds
271,Emerald,-23.5333,148.1667,87.35,45,23,11.18,AU,2022-01-29 01:00:27,few clouds
272,Durusu,41.3053,28.6767,44.78,86,84,4.0,TR,2022-01-29 01:00:27,broken clouds
273,Road Town,18.4167,-64.6167,75.99,72,3,15.52,VG,2022-01-29 01:00:28,clear sky
274,Olecko,54.0337,22.507,28.81,79,19,14.38,PL,2022-01-29 01:00:28,few clouds
275,Hashtrud,37.4779,47.0508,4.95,96,91,1.59,IR,2022-01-29 01:00:28,overcast clouds
276,Hualmay,-11.0964,-77.6139,70.23,82,100,8.21,PE,2022-01-29 01:00:29,overcast clouds
277,Ukiah,39.1502,-123.2078,62.53,42,0,3.44,US,2022-01-29 01:01:29,clear sky
278,Naryan-Mar,67.6713,53.087,-1.66,96,100,10.11,RU,2022-01-29 01:01:30,overcast clouds
279,Tarauaca,-8.1614,-70.7656,75.02,92,100,2.3,BR,2022-01-29 01:01:30,overcast clouds
280,Iqaluit,63.7506,-68.5145,-16.87,69,75,13.8,CA,2022-01-29 01:01:30,broken clouds
281,Buchanan,5.8808,-10.0467,79.59,82,38,3.65,LR,2022-01-29 00:57:44,scattered clouds
282,Kralendijk,12.15,-68.2667,78.57,75,100,14.38,BQ,2022-01-29 01:01:31,overcast clouds
283,Vila Franca Do Campo,37.7167,-25.4333,59.41,84,28,9.44,PT,2022-01-29 01:01:31,scattered clouds
284,Chapleau,47.8405,-83.4034,2.89,95,96,6.8,CA,2022-01-29 01:01:31,overcast clouds
285,Agadir,30.4202,-9.5982,66.65,37,0,31.74,MA,2022-01-29 00:56:47,clear sky
286,Skopje,42.0,21.4333,31.68,80,40,0.0,MK,2022-01-29 01:01:32,scattered clouds
287,Akyab,20.15,92.9,59.72,60,28,11.39,MM,2022-01-29 01:01:32,scattered clouds
288,Vestmanna,62.1564,-7.1664,40.12,75,100,18.41,FO,2022-01-29 01:01:32,overcast clouds
289,Saint-Georges,12.0564,-61.7485,75.61,75,0,9.44,GD,2022-01-29 01:01:33,clear sky
290,Kaitangata,-46.2817,169.8464,64.92,73,100,4.38,NZ,2022-01-29 01:01:33,overcast clouds
291,Molchanovo,57.5817,83.7692,1.27,96,100,5.37,RU,2022-01-29 01:01:33,overcast clouds
292,Muisne,0.6,-80.0333,74.86,91,96,2.86,EC,2022-01-29 01:01:34,light rain
293,Russkaya Polyana,49.417,31.9201,32.85,94,100,14.81,UA,2022-01-29 01:01:34,light snow
294,Mandalgovi,45.7625,106.2708,4.46,95,100,4.16,MN,2022-01-29 01:01:34,light snow
295,Agadez,19.75,10.25,54.03,19,0,9.55,NE,2022-01-29 01:01:35,clear sky
296,Guerrero Negro,27.9769,-114.0611,69.48,32,6,6.35,MX,2022-01-29 00:59:15,clear sky
297,Marsh Harbour,26.5412,-77.0636,73.94,68,100,21.52,BS,2022-01-29 01:00:04,overcast clouds
298,Hami,42.8,93.45,20.08,54,0,4.88,CN,2022-01-29 01:01:35,clear sky
299,Lakes Entrance,-37.8811,147.981,68.58,95,100,6.96,AU,2022-01-29 01:01:35,overcast clouds
300,De Aar,-30.6497,24.0123,63.27,61,0,18.25,ZA,2022-01-29 01:01:36,clear sky
301,Jalu,29.0331,21.5482,53.22,74,90,6.85,LY,2022-01-29 01:01:36,overcast clouds
302,Samarai,-10.6167,150.6667,84.43,66,100,2.77,PG,2022-01-29 00:59:09,overcast clouds
303,College,64.8569,-147.8028,0.66,93,100,3.89,US,2022-01-29 01:01:37,overcast clouds
304,Thompson,55.7435,-97.8558,-3.53,95,100,2.89,CA,2022-01-29 01:00:40,overcast clouds
305,Kaeo,-35.1,173.7833,73.33,64,100,14.07,NZ,2022-01-29 01:01:37,overcast clouds
306,Sao Francisco,-15.9486,-44.8644,74.68,75,96,3.91,BR,2022-01-29 01:01:38,overcast clouds
307,Ambon,-3.6954,128.1814,89.74,62,20,4.61,ID,2022-01-29 01:00:31,few clouds
308,Komsomolskiy,40.4272,71.7189,38.12,41,40,4.61,UZ,2022-01-29 00:57:58,light rain
309,Souillac,-20.5167,57.5167,77.36,85,9,7.14,MU,2022-01-29 01:01:38,clear sky
310,Dabat,12.9842,37.765,49.64,78,3,2.17,ET,2022-01-29 01:01:38,clear sky
311,Oyon,-10.6681,-76.7731,45.27,97,100,2.26,PE,2022-01-29 01:01:39,overcast clouds
312,Salalah,17.0151,54.0924,68.88,50,16,5.55,OM,2022-01-29 00:59:08,few clouds
313,Codrington,-38.2667,141.9667,65.68,72,100,13.4,AU,2022-01-29 01:01:39,overcast clouds
314,Alcaniz,41.05,-0.1333,47.75,55,0,3.47,ES,2022-01-29 01:01:40,clear sky
315,Bambous Virieux,-20.3428,57.7575,77.22,80,4,8.12,MU,2022-01-29 01:01:40,clear sky
316,Manzil Salim,35.8567,8.4765,39.61,69,45,5.03,TN,2022-01-29 01:01:40,scattered clouds
317,Vostok,46.4856,135.8833,-5.4,87,100,7.23,RU,2022-01-29 01:01:40,overcast clouds
318,Sovetskiy,61.3614,63.5842,-13.27,100,79,3.18,RU,2022-01-29 01:01:41,broken clouds
319,Grootfontein,-19.5667,18.1167,69.12,75,100,2.46,NA,2022-01-29 01:01:41,light rain
320,Port Hardy,50.6996,-127.4199,46.76,82,100,9.22,CA,2022-01-29 01:01:42,overcast clouds
321,Cimislia,46.52,28.7842,37.54,78,99,18.45,MD,2022-01-29 01:01:42,overcast clouds
322,Abonnema,4.7084,6.7931,77.72,83,99,1.41,NG,2022-01-29 01:02:42,overcast clouds
323,Atasu,48.6814,71.6433,11.57,74,100,9.46,KZ,2022-01-29 01:02:42,overcast clouds
324,Fayaoue,-20.65,166.5333,80.47,82,100,19.46,NC,2022-01-29 01:02:43,light rain
325,Lavrentiya,65.5833,-171.0,-6.18,95,6,2.1,RU,2022-01-29 01:02:43,clear sky
326,Saint George,37.1041,-113.5841,54.07,27,0,2.98,US,2022-01-29 01:00:10,clear sky
327,Charlestown,-32.95,151.6667,89.02,63,0,1.01,AU,2022-01-29 01:00:30,clear sky
328,Maumere,-8.6199,122.2111,82.15,76,100,2.57,ID,2022-01-29 01:02:44,overcast clouds
329,Alyangula,-13.8483,136.4192,81.41,81,100,6.4,AU,2022-01-29 01:02:44,moderate rain
330,Maldonado,-34.6667,-54.9167,66.22,77,0,5.57,UY,2022-01-29 01:02:44,clear sky
331,Hilo,19.7297,-155.09,77.11,78,4,7.0,US,2022-01-29 01:02:45,clear sky
332,Izhmorskiy,56.194,86.6414,-4.5,99,100,4.74,RU,2022-01-29 01:02:45,overcast clouds
333,Magdagachi,53.45,125.8,4.17,66,98,8.46,RU,2022-01-29 01:02:45,overcast clouds
334,Hamilton,39.1834,-84.5333,19.63,86,100,4.0,US,2022-01-29 01:02:46,mist
335,Beloha,-25.1667,45.05,68.86,89,2,5.88,MG,2022-01-29 01:02:46,clear sky
336,Westport,41.1415,-73.3579,31.98,87,100,4.0,US,2022-01-29 01:02:46,overcast clouds
337,Konstantinovka,49.6167,127.9833,-6.88,91,15,5.03,RU,2022-01-29 01:02:47,few clouds
338,Nha Trang,12.25,109.1833,73.4,77,100,3.65,VN,2022-01-29 01:00:32,overcast clouds
339,Port Shepstone,-30.7414,30.455,70.3,73,40,10.27,ZA,2022-01-29 01:02:47,scattered clouds
340,Upernavik,72.7868,-56.1549,5.31,72,100,4.25,GL,2022-01-29 01:02:47,overcast clouds
341,Bontang,0.1333,117.5,79.52,76,86,4.14,ID,2022-01-29 01:02:48,overcast clouds
342,Betioky,-23.7167,44.3833,68.63,81,0,2.35,MG,2022-01-29 01:02:48,clear sky
343,Nawabganj,24.5911,88.271,53.26,68,0,7.49,BD,2022-01-29 01:02:48,clear sky
344,Morondava,-20.2833,44.2833,79.38,76,4,0.34,MG,2022-01-29 01:02:49,clear sky
345,Ambilobe,-13.2,49.05,73.26,91,99,2.24,MG,2022-01-29 01:02:49,overcast clouds
346,Zhanaozen,43.3,52.8,27.19,79,100,7.31,KZ,2022-01-29 01:02:49,overcast clouds
347,Ishcherskaya,43.7153,45.1264,20.08,88,5,3.22,RU,2022-01-29 01:02:50,clear sky
348,Eyl,7.9803,49.8164,72.21,75,100,14.94,SO,2022-01-29 01:02:50,overcast clouds
349,Tongliao,43.6125,122.2653,5.09,82,1,7.58,CN,2022-01-29 01:00:26,clear sky
350,Maragogi,-9.0122,-35.2225,79.48,77,100,10.63,BR,2022-01-29 01:02:50,overcast clouds
351,Daru,-9.0763,143.2092,83.59,73,85,8.95,PG,2022-01-29 01:02:51,heavy intensity rain
352,Thanh Hoa,19.8,105.7667,70.61,90,100,5.44,VN,2022-01-29 01:02:51,overcast clouds
353,Gigmoto,13.7796,124.39,80.4,84,98,5.48,PH,2022-01-29 01:02:51,overcast clouds
354,Kavaratti,10.5669,72.642,80.65,71,8,9.6,IN,2022-01-29 01:02:52,clear sky
355,Fuerte Olimpo,-21.0415,-57.8738,75.7,81,16,2.93,PY,2022-01-29 01:02:52,few clouds
356,Vysokogornyy,50.1167,139.15,-4.29,87,97,2.39,RU,2022-01-29 01:02:52,overcast clouds
357,Pangnirtung,66.1451,-65.7125,-9.81,100,100,1.9,CA,2022-01-29 01:02:53,overcast clouds
358,Misratah,32.3754,15.0925,53.06,60,0,13.11,LY,2022-01-29 01:02:53,clear sky
359,Peru,40.7537,-86.0689,14.79,74,0,3.44,US,2022-01-29 01:02:53,clear sky
360,Villa Carlos Paz,-31.4241,-64.4978,67.24,85,0,2.95,AR,2022-01-29 01:02:54,clear sky
361,Bafq,31.6128,55.4107,42.28,30,100,2.35,IR,2022-01-29 01:02:54,overcast clouds
362,Ferrol,43.4832,-8.2369,50.27,78,0,7.25,ES,2022-01-29 01:02:54,clear sky
363,Bayir,37.2687,28.2167,25.32,68,34,2.33,TR,2022-01-29 01:02:54,scattered clouds
364,Tegh,39.5579,46.4772,21.54,82,11,4.65,AM,2022-01-29 01:02:55,few clouds
365,Surgut,61.25,73.4167,-5.62,77,0,2.24,RU,2022-01-29 01:02:55,clear sky
366,Polaniec,50.4332,21.2812,34.79,82,91,13.91,PL,2022-01-29 01:00:58,overcast clouds
367,Port Moresby,-9.4431,147.1797,85.32,62,100,9.89,PG,2022-01-29 01:00:13,overcast clouds
368,Cururupu,-1.8283,-44.8683,73.53,95,100,5.35,BR,2022-01-29 01:02:07,overcast clouds
369,Raudeberg,61.9875,5.1352,45.86,95,100,8.99,NO,2022-01-29 01:03:56,light rain
370,Dingle,10.9995,122.6711,82.09,76,97,3.8,PH,2022-01-29 01:03:56,overcast clouds
371,Nyurba,63.2842,118.3319,-24.34,100,87,3.67,RU,2022-01-29 01:03:56,overcast clouds
372,Paralimni,35.0375,33.9833,48.42,87,8,5.99,CY,2022-01-29 01:03:57,clear sky
373,Price,39.5994,-110.8107,33.06,37,0,0.0,US,2022-01-29 01:03:57,clear sky
374,Bandarbeyla,9.4942,50.8122,72.45,76,99,16.17,SO,2022-01-29 01:03:57,overcast clouds
375,Itarema,-2.9248,-39.9167,73.6,81,100,6.69,BR,2022-01-29 01:03:58,overcast clouds
376,Bograd,54.2344,90.8328,-9.65,99,81,3.38,RU,2022-01-29 01:03:58,broken clouds
377,Naifaru,5.4444,73.3657,82.22,68,89,16.55,MV,2022-01-29 01:03:58,overcast clouds
378,Romanovo,52.6182,81.2271,-7.65,98,88,5.79,RU,2022-01-29 01:03:58,overcast clouds
379,Gao,16.6362,1.637,63.84,20,0,14.0,ML,2022-01-29 01:03:59,clear sky
380,Hoquiam,46.9809,-123.8893,47.93,80,0,4.61,US,2022-01-29 01:02:31,clear sky
381,Porto Walter,-8.2686,-72.7439,78.82,81,100,2.37,BR,2022-01-29 01:03:59,overcast clouds
382,Lasa,46.6166,10.7002,30.69,56,71,8.01,IT,2022-01-29 01:03:59,broken clouds
383,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,70.9,93,99,5.06,BR,2022-01-29 01:04:00,overcast clouds
384,Lorengau,-2.0226,147.2712,81.82,80,99,4.21,PG,2022-01-29 01:01:17,overcast clouds
385,Varkkallai,8.7341,76.7067,76.78,74,39,9.31,IN,2022-01-29 01:04:00,scattered clouds
386,Promyshlennovskiy,55.4833,86.2,-3.23,100,100,3.04,RU,2022-01-29 01:04:01,overcast clouds
387,General Roca,-39.0333,-67.5833,82.8,20,0,7.11,AR,2022-01-29 01:04:01,light rain
388,Bagrami,34.4938,69.2743,19.69,77,0,7.0,AF,2022-01-29 01:04:01,clear sky
389,Camopi,3.1655,-52.3158,70.84,99,86,2.62,GF,2022-01-29 01:02:31,overcast clouds
390,Opuwo,-18.0607,13.84,64.09,55,32,6.49,NA,2022-01-29 01:04:01,scattered clouds
391,Ust-Kulom,61.6864,53.6902,1.49,98,100,4.59,RU,2022-01-29 01:04:02,overcast clouds
392,Maniitsoq,65.4167,-52.9,18.81,83,100,33.91,GL,2022-01-29 01:04:02,light snow
393,Pontianak,-0.0333,109.3333,78.78,88,40,4.61,ID,2022-01-29 01:03:20,scattered clouds
394,Sisimiut,66.9395,-53.6735,20.19,89,100,27.27,GL,2022-01-29 01:04:03,snow
395,Ust-Tsilma,65.441,52.1498,8.64,92,100,7.54,RU,2022-01-29 01:04:03,overcast clouds
396,Taoudenni,22.6783,-3.9836,70.48,11,100,13.0,ML,2022-01-29 01:04:03,overcast clouds
397,Malkangiri,18.35,81.9,53.44,49,7,3.22,IN,2022-01-29 01:04:03,clear sky
398,Shelburne,44.0787,-80.2041,1.56,98,96,3.78,CA,2022-01-29 01:01:06,overcast clouds
399,Matara,5.9485,80.5353,73.09,92,22,4.45,LK,2022-01-29 01:04:04,few clouds
400,Hambantota,6.1241,81.1185,71.94,100,0,2.3,LK,2022-01-29 01:04:04,clear sky
401,Mimoso Do Sul,-21.0642,-41.3664,75.07,92,91,3.27,BR,2022-01-29 01:02:54,overcast clouds
402,Flinders,-34.5833,150.8552,86.05,69,90,4.0,AU,2022-01-29 01:04:05,overcast clouds
403,Khurda,20.1833,85.6167,55.31,51,7,4.16,IN,2022-01-29 01:04:05,clear sky
404,Galle,6.0367,80.217,75.07,86,41,5.37,LK,2022-01-29 01:04:05,scattered clouds
405,Poum,-20.2333,164.0167,83.86,71,86,12.53,NC,2022-01-29 01:04:06,overcast clouds
406,Upington,-28.4478,21.2561,82.51,28,5,16.22,ZA,2022-01-29 01:04:06,clear sky
407,Palmira,3.5394,-76.3036,72.88,78,40,9.22,CO,2022-01-29 01:04:06,scattered clouds
408,Pacific Grove,36.6177,-121.9166,65.88,44,0,1.99,US,2022-01-29 01:04:07,clear sky
409,Iramuco,19.95,-100.9167,69.91,43,75,4.61,MX,2022-01-29 01:04:07,broken clouds
410,Hirara,24.8,125.2833,68.27,94,75,1.14,JP,2022-01-29 01:04:07,mist
411,Verkhoyansk,67.5447,133.385,-36.35,100,92,2.95,RU,2022-01-29 01:04:08,overcast clouds
412,Kamyaran,34.7956,46.9355,17.83,94,99,3.44,IR,2022-01-29 01:04:08,overcast clouds
413,Cap Malheureux,-19.9842,57.6142,77.47,83,0,1.99,MU,2022-01-29 01:04:08,clear sky
414,Ituporanga,-27.4144,-49.6025,65.01,98,95,1.92,BR,2022-01-29 01:04:09,overcast clouds
415,Coquimbo,-29.9533,-71.3436,63.86,83,19,7.2,CL,2022-01-29 01:02:29,few clouds
416,Chimbote,-9.0853,-78.5783,70.81,80,99,7.61,PE,2022-01-29 01:05:09,overcast clouds
417,Mugur-Aksy,50.35,90.5,-17.59,73,1,6.31,RU,2022-01-29 01:05:09,clear sky
418,Prado,-17.3411,-39.2208,77.14,87,2,9.08,BR,2022-01-29 01:03:05,clear sky
419,Erzin,36.9559,36.2,36.32,74,28,4.56,TR,2022-01-29 01:05:10,scattered clouds
420,Faya,18.3851,42.4509,52.32,91,37,4.83,SA,2022-01-29 01:05:10,scattered clouds
421,Sessa Aurunca,41.2408,13.9328,47.55,72,67,8.1,IT,2022-01-29 01:05:10,broken clouds
422,Kununurra,-15.7667,128.7333,87.78,70,100,12.66,AU,2022-01-29 01:05:11,overcast clouds
423,Cidreira,-30.1811,-50.2056,70.21,72,14,13.27,BR,2022-01-29 01:05:11,few clouds
424,Liberal,37.0431,-100.921,36.16,40,0,6.93,US,2022-01-29 01:05:11,clear sky
425,Uncia,-18.467,-66.5685,47.01,88,100,8.19,BO,2022-01-29 01:05:12,overcast clouds
426,Mareeba,-17.0,145.4333,83.12,96,100,0.72,AU,2022-01-29 01:05:12,overcast clouds
427,Sitka,57.0531,-135.33,42.69,81,100,14.97,US,2022-01-29 01:05:12,moderate rain
428,Burnie,-41.0667,145.9167,67.95,92,91,8.16,AU,2022-01-29 01:05:13,overcast clouds
429,Birjand,32.8663,59.2211,37.35,27,43,4.0,IR,2022-01-29 01:05:13,scattered clouds
430,Tomatlan,19.9333,-105.25,72.93,66,53,3.78,MX,2022-01-29 01:05:13,broken clouds
431,Burns Lake,54.2331,-125.7533,27.21,96,100,2.48,CA,2022-01-29 01:00:40,overcast clouds
432,Lipin Bor,60.2622,37.9763,16.5,95,100,6.33,RU,2022-01-29 01:05:14,light snow
433,Nhlangano,-27.1167,31.2,62.64,98,100,1.12,SZ,2022-01-29 01:05:14,light rain
434,Kongolo,-5.3833,27.0,70.07,94,100,1.52,CD,2022-01-29 01:02:14,light rain
435,Nioki,-2.7167,17.6833,73.54,73,98,2.13,CD,2022-01-29 01:05:16,overcast clouds
436,Tanout,14.9709,8.8879,58.14,15,0,14.81,NE,2022-01-29 01:05:16,clear sky
437,Acajutla,13.5928,-89.8275,80.8,74,0,7.54,SV,2022-01-29 01:05:16,clear sky
438,Bandiagara,14.3501,-3.6104,71.33,17,5,13.51,ML,2022-01-29 01:05:17,clear sky
439,Waipawa,-41.4122,175.5153,70.43,40,0,7.7,NZ,2022-01-29 01:05:17,clear sky
440,Aginskoye,51.1,114.53,-10.1,95,5,5.91,RU,2022-01-29 01:05:17,clear sky
441,Khilok,51.3674,110.4676,-15.05,99,51,1.88,RU,2022-01-29 01:05:18,broken clouds
442,Piopio,-38.4667,175.0167,82.44,34,4,3.74,NZ,2022-01-29 01:05:18,clear sky
443,Touros,-5.1989,-35.4608,76.1,77,100,5.48,BR,2022-01-29 01:05:18,moderate rain
444,Gushikawa,26.3544,127.8686,64.4,98,0,9.22,JP,2022-01-29 01:05:18,clear sky
445,Bilma,18.6853,12.9164,57.0,20,0,9.4,NE,2022-01-29 01:05:19,clear sky
446,Qasigiannguit,68.8193,-51.1922,21.45,58,100,28.57,GL,2022-01-29 01:05:19,overcast clouds
447,Sao Jose Da Coroa Grande,-8.8978,-35.1478,79.68,76,100,11.23,BR,2022-01-29 01:05:19,overcast clouds
448,Ugoofaaru,5.6667,73.0,82.38,69,84,17.43,MV,2022-01-29 01:05:20,broken clouds
449,Bosaso,11.2842,49.1816,71.55,70,38,5.64,SO,2022-01-29 01:05:20,scattered clouds
450,Asau,46.4333,26.4,34.72,92,91,4.34,RO,2022-01-29 01:05:21,overcast clouds
451,Markova,48.6758,24.4138,25.68,94,100,11.39,UA,2022-01-29 01:05:21,light snow
452,Nuuk,64.1835,-51.7216,20.88,86,100,13.8,GL,2022-01-29 01:05:21,snow
453,Camacupa,-12.0167,17.4833,61.43,98,100,3.49,AO,2022-01-29 01:05:21,light rain
454,Nanortalik,60.1432,-45.2371,27.19,85,100,16.42,GL,2022-01-29 01:05:22,snow
455,Rameshki,57.3439,36.0453,20.62,97,100,3.96,RU,2022-01-29 01:05:22,light snow
456,Businga,3.3333,20.8833,69.98,40,18,1.95,CD,2022-01-29 01:05:22,few clouds
457,Itarantim,-15.6597,-40.0656,71.11,93,51,2.33,BR,2022-01-29 01:05:23,broken clouds
458,Rio Grande,-32.035,-52.0986,69.94,65,12,11.97,BR,2022-01-29 01:01:56,few clouds
459,Shirokiy,49.758,129.523,-15.14,90,10,6.4,RU,2022-01-29 01:05:23,clear sky
460,Olivet,47.8622,1.8991,40.51,97,100,8.05,FR,2022-01-29 01:05:23,mist
461,Abdanan,32.9926,47.4198,37.42,54,100,2.68,IR,2022-01-29 01:05:24,overcast clouds
462,Ocos,14.5094,-92.1933,80.78,71,0,9.73,GT,2022-01-29 01:05:24,clear sky
463,Kalisz,51.7611,18.091,30.96,77,100,10.74,PL,2022-01-29 01:06:24,overcast clouds
464,Ginir,7.1333,40.7,56.79,32,100,4.63,ET,2022-01-29 01:06:25,overcast clouds
465,Marau,-28.4492,-52.2,62.82,90,100,5.88,BR,2022-01-29 01:06:25,overcast clouds
466,Jequie,-13.8575,-40.0836,70.61,98,10,2.13,BR,2022-01-29 01:06:25,clear sky
467,San Cristobal,7.7669,-72.225,73.58,88,8,3.06,VE,2022-01-29 01:06:26,clear sky
468,Green River,41.5286,-109.4662,28.8,67,0,3.78,US,2022-01-29 01:06:19,clear sky
469,Tual,-5.6667,132.75,84.29,71,89,13.18,ID,2022-01-29 01:06:26,overcast clouds
470,Shamkhal,43.0596,47.3373,22.98,80,7,5.12,RU,2022-01-29 01:06:26,clear sky
471,Perg,48.25,14.6333,38.43,88,100,11.48,AT,2022-01-29 01:06:27,overcast clouds
472,Pavlodar,52.3,76.95,-7.8,77,0,6.71,KZ,2022-01-29 01:05:32,clear sky
473,Ukhta,63.5671,53.6835,4.35,95,100,7.36,RU,2022-01-29 01:06:27,overcast clouds
474,Sovetsk,55.0839,21.8785,31.26,71,81,8.86,RU,2022-01-29 01:06:27,broken clouds
475,San Bernardo,-33.6,-70.7167,72.75,66,0,4.12,CL,2022-01-29 01:06:28,clear sky
476,Ust-Omchug,61.15,149.6333,0.25,95,100,9.19,RU,2022-01-29 01:06:28,overcast clouds
477,Praia,14.9215,-23.5087,70.34,64,75,17.27,CV,2022-01-29 01:06:28,broken clouds
478,The Valley,18.217,-63.0578,77.09,68,0,14.58,AI,2022-01-29 01:06:29,clear sky
479,Yagodnoye,62.55,149.6667,-0.45,97,100,4.59,RU,2022-01-29 01:06:29,light snow
480,Husavik,66.0449,-17.3389,24.28,95,100,28.63,IS,2022-01-29 01:06:29,snow
481,Lazaro Cardenas,17.9583,-102.2,77.09,72,0,6.22,MX,2022-01-29 01:05:16,clear sky
482,Safakulevo,54.9901,62.5442,3.07,99,100,3.4,RU,2022-01-29 01:06:30,overcast clouds
483,Ponoka,52.6768,-113.5815,30.92,76,100,6.4,CA,2022-01-29 01:03:26,overcast clouds
484,Severo-Kurilsk,50.6789,156.125,23.49,76,100,28.05,RU,2022-01-29 01:06:30,overcast clouds
485,Nome,64.5011,-165.4064,-4.9,64,0,3.44,US,2022-01-29 01:06:30,clear sky
486,Barquisimeto,10.0739,-69.3228,71.17,81,77,5.73,VE,2022-01-29 01:06:31,broken clouds
487,Kahului,20.8947,-156.47,84.22,51,20,14.97,US,2022-01-29 01:03:14,few clouds
488,Port Blair,11.6667,92.75,80.64,83,75,6.91,IN,2022-01-29 01:06:31,broken clouds
489,Zhicheng,30.2956,111.5047,34.5,96,100,0.47,CN,2022-01-29 01:06:32,light snow
490,Livingston,55.9029,-3.5226,52.12,92,100,20.71,GB,2022-01-29 01:06:32,overcast clouds
491,Anadyr,64.75,177.4833,-4.0,76,100,4.0,RU,2022-01-29 01:06:32,overcast clouds
492,Makakilo City,21.3469,-158.0858,80.35,57,0,5.75,US,2022-01-29 01:06:32,clear sky
493,San Luis,-33.295,-66.3356,70.32,42,0,6.76,AR,2022-01-29 01:06:33,clear sky
494,Santa Rosa,14.3122,121.1114,85.1,78,12,3.18,PH,2022-01-29 01:06:33,few clouds
495,Portree,57.4129,-6.1942,50.52,95,100,24.61,GB,2022-01-29 01:06:33,overcast clouds
496,San Rafael,-34.6177,-68.3301,78.67,41,0,14.65,AR,2022-01-29 01:05:32,clear sky
497,Fort Nelson,58.8053,-122.7002,17.19,86,100,6.91,CA,2022-01-29 01:06:34,light snow
498,Sao Miguel Do Araguaia,-13.275,-50.1628,70.39,94,98,5.01,BR,2022-01-29 01:03:28,overcast clouds
499,Arman,59.7,150.1667,10.74,77,100,14.63,RU,2022-01-29 01:06:34,overcast clouds
500,Iquitos,-3.7481,-73.2472,78.84,94,20,0.0,PE,2022-01-29 01:06:35,few clouds
501,Maningrida,-12.0667,134.2667,84.25,76,100,12.97,AU,2022-01-29 01:06:35,overcast clouds
502,Cayenne,4.9333,-52.3333,75.09,90,75,1.01,GF,2022-01-29 01:06:35,broken clouds
503,Halifax,44.6453,-63.5724,37.22,94,100,1.01,CA,2022-01-29 01:03:04,overcast clouds
504,Saint-Joseph,-21.3667,55.6167,73.78,70,0,5.57,RE,2022-01-29 01:06:36,clear sky
505,Balakhninskiy,58.0106,114.2769,-29.4,100,100,1.63,RU,2022-01-29 01:06:36,overcast clouds
506,Rock Springs,41.5875,-109.2029,27.84,39,0,13.8,US,2022-01-29 01:05:46,clear sky
507,Coahuayana,18.7333,-103.6833,80.08,77,6,2.46,MX,2022-01-29 01:07:36,clear sky
508,Bonnyville,54.2668,-110.735,31.55,76,92,10.45,CA,2022-01-29 01:07:37,overcast clouds
509,Sakakah,29.9697,40.2064,43.03,58,93,4.99,SA,2022-01-29 01:07:37,overcast clouds
510,Kupang,-10.1667,123.5833,81.18,89,75,14.97,ID,2022-01-29 01:07:37,broken clouds
511,La Asuncion,11.0333,-63.8628,75.02,84,6,10.38,VE,2022-01-29 01:07:38,clear sky
512,Malatya,38.5,38.0,8.65,79,75,3.44,TR,2022-01-29 01:07:38,broken clouds
513,Longyearbyen,78.2186,15.6401,6.64,85,0,17.27,SJ,2022-01-29 01:07:38,clear sky
514,Ardakan,32.31,54.0175,38.75,31,78,2.19,IR,2022-01-29 01:07:17,broken clouds
515,Punta Alta,-38.8759,-62.0736,78.21,40,0,15.46,AR,2022-01-29 01:07:39,clear sky
516,Budureasa,46.6667,22.5,25.21,97,99,2.98,RO,2022-01-29 01:07:39,light snow
517,Seoul,37.5683,126.9778,25.99,29,12,6.46,KR,2022-01-29 01:02:44,few clouds
518,Moerai,-22.4333,-151.3333,80.44,76,8,13.62,PF,2022-01-29 01:07:40,clear sky
519,Valparaiso,-33.0393,-71.6273,67.48,63,0,6.91,CL,2022-01-29 01:07:40,clear sky
520,Hirna,9.2167,41.1,55.58,54,100,1.95,ET,2022-01-29 01:07:40,overcast clouds
521,Montague,42.5356,-72.5351,29.84,76,100,3.67,US,2022-01-29 01:07:41,overcast clouds
522,Gobabis,-22.45,18.9667,71.55,60,2,2.28,NA,2022-01-29 01:07:41,clear sky
523,Te Anau,-45.4167,167.7167,71.49,38,95,6.91,NZ,2022-01-29 01:07:41,moderate rain
